Montreal Impact,New York City
0.3391337795627422,0.12800713841023129
0.3667259139508392,0.2631403379272048
0.19828148074261223,0.27046475026469746
0.07147126161502233,0.1853286899098983
0.01932155193356336,0.095243622145136
0.00417871307359621,0.03915787701833185
