Sporting Kansas City,Austin FC
0.37279554940153903,0.0553984807202054
0.36784673864009954,0.16027905667728237
0.1814818113378463,0.23185993257744567
0.05969088823645438,0.22360595929493998
0.014724624931520018,0.1617343641796847
0.002905831503328553,0.09358607306920312
