Sporting Kansas City,Los Angeles Galaxy
0.37279554940153903,0.1377410358849817
0.36784673864009954,0.2730550620884342
0.1814818113378463,0.2706494344734635
0.05969088823645438,0.17884333369870967
0.014724624931520018,0.0886338578649535
0.002905831503328553,0.0351411958055285
